"uuid","void/retire","data class","data type","fully specified name:en","short name:en","short name:en_GB","synonym 1:en","synonym 2:en","synonym 3:en","synonym 4:en","synonym 5:en","synonym 6:en","synonym 7:en","synonym 8:en","description:en","mappings|SAME-AS|PIH Malawi","mappings|NARROWER-THAN|Malawi HMIS Outpatient Indicators","mappings|NARROWER-THAN|SPINE Coded answers","mappings|NARROWER-THAN|SPINE","mappings|SAME-AS|PIH","mappings|SAME-AS|CIEL","mappings|SAME-AS|SNOMED CT","mappings|NARROWER-THAN|SNOMED NP","mappings|SAME-AS|AMPATH","mappings|NARROWER-THAN|SNOMED CT","mappings|SAME-AS|org.openmrs.module.emrapi","absolute high","critical high","normal high","absolute low","critical low","normal low","allow decimals","units","display precision"
"6560a090-977f-11e1-8993-905e29aff6c1",,"Question","Text","Tuberculosis diagnosis comments",,,"TB diagnosis notes",,,,,,,,"Free text notes regarding a tuberculosis diagnosis                                                                         ","2689",,,,,,,,,,,,,,,,,,,
"655dd8d8-977f-11e1-8993-905e29aff6c1",,"Question","Date","Tuberculosis diagnosis date",,,"TB diagnosis date",,,,,,,,"Date diagnosed with TB","2182",,,,,,,,,,,,,,,,,,,
"65627938-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Tuberculosis drug sensitivity test construct","DST","DST",,,,,,,,,"This is the master concept set containing all metadata and results for a DST","3040",,,,,,,,,,,,,,,,,,,
"65627014-977f-11e1-8993-905e29aff6c1",,"Misc","Coded","Tuberculosis drug sensitivity test method","Method","Method",,,,,,,,,"A concept set of methods used to preform a TB DST","3031",,,,,,,,,,,,,,,,,,,
"656269f2-977f-11e1-8993-905e29aff6c1",,"Anatomy","N/A","Tuberculosis drug sensitivity test result","DST result","DST result",,,,,,,,,"The concept containing the result of each row of a TB DST test.  Contains results, as well as concepts containing DST test metadata.","3025",,,,,,,,,,,,,,,,,,,
"655908b2-977f-11e1-8993-905e29aff6c1",,"Question","Text","Tuberculosis drug sensitivity testing, non-coded","DST_RES","DST_RES","DST result text","Non-coded","TB DST",,,,,,"Detailed results of drug sensitivity test","1339",,,,,,,,,,,,,,,,,,,
"65579f22-977f-11e1-8993-905e29aff6c1",,"Question","Date","Tuberculosis drug treatment start date",,,"TB drug start date",,,,,,,,"Encounter form question.  Date in which tuberculosis treatment was started.","1113",,,,,,,,,,,,,,,,,,,
"65625714-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Tuberculosis drugs","TB drugs","TB drugs",,,,,,,,,"New Concept Set to be used in the MDR-TB dashboard drug regimen pages.  The concepts in this set can be used to tailor all possible TB drug choices in the drug dropdown when adding a TB drug order.","3014",,,,,,,,,,,,,,,,,,,
"6579b422-977f-11e1-8993-905e29aff6c1","true","MedSet","N/A","Tuberculosis drugs","TB drugs","TB drugs",,,,,,,,,"Set which contains all drugs used to treat TB",,,,,,,,,,,,,,,,,,,,
"655dd9dc-977f-11e1-8993-905e29aff6c1",,"Question","Boolean","Tuberculosis known to be resistant","Res_TB","Res_TB","Known resistance",,,,,,,,,"2183",,,,,,,,,,,,,,,,,,,
"65710a7a-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Tuberculosis mastercard","TB mastercard","TB mastercard",,,,,,,,,"The Malawi Ministry of Health TB Mastercard","6362",,,,,,,,,,,,,,,,,,,
"655abc7a-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Tuberculosis medication causing adverse effect",,,"TB medication causing adverse effect",,,,,,,,"A list of TB medications that could be responsible for a patient's adverse effect","1646",,,,,,,,,,,,,,,,,,,
"6559d8be-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Tuberculosis only","TB only","TB only",,,,,,,,,"Specifies a patient has having a diagnosis of tuberculosis only","1455",,,,,,,,,,,,,,,,,,,
"162202AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA",,"Test","Coded","Tuberculosis polymerase chain reaction with rifampin resistance checking","Xpert MTB/RIF","Xpert MTB/RIF","GeneXpert MTB/RIF","Gene Xpert MTB/RIF",,,,,,,,,,,,,"162202",,"9718006",,,,,,,,,,,,
"9E32CDCE-7781-4184-ADD4-39B91BFA0A96",,"Misc","N/A","Tuberculosis program","TB program","TB program",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"655811b4-977f-11e1-8993-905e29aff6c1",,"MedSet","N/A","Tuberculosis prophylactic drugs",,,"TB prophylaxis",,,,,,,,"Drugs used to prevent tuberculosis.","1158",,,,,,,,,,,,,,,,,,,
"655832ca-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Tuberculosis prophylaxis adherence in past week",,,"TB prophylaxis adherence",,,,,,,,"Question on encounter form: ""During the last seven days how many of his/her pills did the patient take?""","1165",,,,,,,,,,,,,,,,,,,
"6558ad0e-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Tuberculosis prophylaxis plan",,,,,,,,,,,"Question on encounter form. Collects information related to tuberculosis drug therapy plans.","1265",,,,,,,,,,,,,,,,,,,
"6558a9c6-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Tuberculosis prophylaxis started",,,"TB prophylaxis started",,,,,,,,"Part of the encounter form plan.  Answers are drugs started at the end of the particular encounter.","1264",,,,,,,,,,,,,,,,,,,
"6562535e-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Tuberculosis Quinolones","Quinolones","Quinolones",,,,,,,,,"Describes family of tuberculosis treatment drugs, NOT quniolones in general.","3011",,,,,,,,,,,,,,,,,,,
"6560a194-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Tuberculosis regimen on treatment card","TB treatment","TB treatment","TB treatment category","Category I TB regimen",,,,,,,"This is the TB treatment regimen marked on the national tuberculosis card                                                  ","2690",,,,,,,,,,,,,,,,,,,
"65627528-977f-11e1-8993-905e29aff6c1",,"Misc","Coded","Tuberculosis sample source","Source","Source",,,,,,,,,"The source of a sample used in a TB test","3036",,,,,,,,,,,,,,,,,,,
"6000c2f8-4eb5-4fd9-ac83-a9a9d6bd8478",,"ConvSet","N/A","Tuberculosis screening set",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6562866c-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Tuberculosis smear microscopy construct","Smear","Smear",,,,,,,,,"A TB smear result","3053",,,,,,,,,,,,,,,,,,,
"65628356-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Tuberculosis smear microscopy method","Method","Method",,,,,,,,,"smear microscopy method","3050",,,,,,,,,,,,,,,,,,,
"65628568-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Tuberculosis smear result","Smear","Smear","Sputum result","TB smear result",,,,,,,"A TB smear result","3052",,,,,,,,,,,,,,,,,,,
"65659e1a-977f-11e1-8993-905e29aff6c1",,"Test","N/A","Tuberculosis sputum test","TB sputum test","TB sputum test",,,,,,,,,"Test used to diagnose Tuberculosis. ","3408",,,,,,,,,,,,,,,,,,,
"1bb40f5c-a8a2-4a1f-bead-ee8dcfac367b",,"Misc","N/A","Tuberculosis symptoms screening station",,,"TB screening station",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65627622-977f-11e1-8993-905e29aff6c1",,"Misc","Datetime","Tuberculosis test date received","Date received","Date received",,,,,,,,,"A datetime describing when a sample arrives at a Laboratory for testing","3037",,,,,,,,,,,,,,,,,,,
"65627e42-977f-11e1-8993-905e29aff6c1",,"Misc","Datetime","Tuberculosis test result date","Result date","Result date",,,,,,,,,"The date a TB test is completed","3045",,,,,,,,,,,,,,,,,,,
"4c92373c-28d6-11e9-b210-d663bd873d93",,"ConvSet","N/A","Tuberculosis test set",,,"TB test construct",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65627118-977f-11e1-8993-905e29aff6c1",,"Misc","Datetime","Tuberculosis test start date","Start date","Start date",,,,,,,,,"The datetime that a TB DST or culture was started","3032",,,,,,,,,,,,,,,,,,,
"38c4512a-5aef-487d-a450-ecea4bc5df7e",,"Question","Coded","Tuberculosis test type",,,"Type of TB test",,,,,,,,,,,,,,"165254",,"416342005",,,,,,,,,,,,
"23d0e9e2-f838-4f90-8d1e-e8e5d1a85ca7",,"Misc","N/A","Tuberculosis testing station",,,"TB testing station",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"656f7e12-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Tuberculosis treatment adherence in past week",,,"Anti-TB adherence",,,,,,,,"Question on encounter form: ""During the last seven days how many of his/her pills did the patient take?""","6077",,,,,,,,,,,,,,,,,,,
"655a721a-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","Tuberculosis treatment completed",,,"Treatment completed - TB category III","Treatment completed - TB","Treatment completed - TB category II","Treatment completed - TB category I",,,,,"Patients who were smear and culture negative before the onset of treatment and thereafter, and have completed a full course of treatment. Patients who were smear and/or culture positive before the onset of treatment and have completed a full course of anti-tuberculosis chemotherapy but failed to have the required number of negative smears and/or cultures. (Definition from WHO)","1586",,,,,,,,,,,,,,,,,,,
"656eaef6-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Tuberculosis treatment completion year",,,,,,,,,,,"Question on encounter form:  Year patient completed tuberculosis treatment.","5966",,,,,,,,,,,,,,,,,"false",,
"656fafc2-977f-11e1-8993-905e29aff6c1",,"ConvSet","N/A","Tuberculosis treatment construct",,,"TB treatment construct",,,,,,,,"Information about a patient?s tuberculosis treatment ","6117",,,,,,,,,,,,,,,,,,,
"65582b90-977f-11e1-8993-905e29aff6c1",,"MedSet","N/A","Tuberculosis treatment drugs",,,,,,,,,,,"Drugs used in the treatment of tuberculosis.","1159",,,,,,,,,,,,,,,,,,,
"655ff92e-977f-11e1-8993-905e29aff6c1",,"Question","Date","Tuberculosis treatment end date","TB end date","TB end date","TB outcome date","Tuberculosis outcome date",,,,,,,"Date on which tb treatment ended","2597",,,,,,,,,,,,,,,,,,,
"65593788-977f-11e1-8993-905e29aff6c1",,"Question","Text","Tuberculosis treatment group","TB group","TB group","Treatment group TB",,,,,,,,"Which group of patients this patient was enrolled in tuberculosis therapy with","1378",,,,,,,,,,,,,,,,,,,
"655e036c-977f-11e1-8993-905e29aff6c1",,"ConvSet","N/A","Tuberculosis treatment needed construct",,,"TB treatment needed",,,,,,,,,"2223",,,,,,,,,,,,,,,,,,,
"656bf7ec-977f-11e1-8993-905e29aff6c1",,"Test","Numeric","Tuberculosis treatment or dot program",,,,,,,,,,,"none","5487",,,,,,,,,,,,,,,,,"false","",
"6558b286-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Tuberculosis treatment plan",,,,,,,,,,,"Question on encounter form. Collects information related to tuberculosis drug therapy plans.","1268",,,,,,,,,,,,,,,,,,,
"6558b614-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Tuberculosis treatment started",,,,,,,,,,,"Part of the encounter form plan. Answers are drugs started at the end of the particular encounter.","1270",,,,,,,,,,,,,,,,,,,
"655a5f5a-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Tuberculosis treatment status",,,"TB treatment outcome",,,,,,,,"The result of a TB patient's treatment course","1568",,,,,,,,,,,,,,,,,,,
"656eadde-977f-11e1-8993-905e29aff6c1","true","Question","Boolean","Tuberculosis treatment status",,,,,,,,,,,"Question on encounter form: ""Is patient currently on TB treatment?""",,,,,,,,,,,,,,,,,,,,
"657965bc-977f-11e1-8993-905e29aff6c1",,"ConvSet","N/A","Tuberculosis type","TB type","TB type","TB susceptibility",,,,,,,,,"7934",,,,,,,,,,,,,,,,,,,
"656b2b78-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Tuberculosis within year",,,,,,,,,,,"WHO Stage 3 Conditions - Tuberculosis, Pulmonary (Within Previous Year)","5338","51",,,,,,,,,,,,,,,,,,
"6578131a-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Tuberculous",,,,,,,,,,,,"7691",,"8",,,,,,,,,,,,,,,,,
"65666b9c-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Tuberculous enteritis",,,"Enteritis due to TB","Enteritis due to tuberculosis",,,,,,,"Inflammation of the small intestine from swallowing of infected sputum, ingestion of contaminated food, hematogenous spread, and direct extension from adjacent organs.","3536","6",,,,,,,,,,,,,,,,,,
"6578a56e-977f-11e1-8993-905e29aff6c1",,"Diagnosis","Numeric","Tuberculous meningitis assumed on basis of clinical context or CSF cell-count",,,,,,,,,,,,"7763",,,,,,,,,,,,,,,,,"false","",
"65728080-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","Tuberculous meningitis proven by ZN or culture",,,,,,,,,,,,"6627",,,,,,,,,,,,,,,,,,,
"6578901a-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Tuberculous pericarditis",,,,,,,,,,,,"7742",,"8",,,,,,,,,,,,,,,,,
"6575826c-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","Tuboovarian abscess",,,,,,,,,,,,"7177",,,,,,,,,,,,,,,,,,,
"6578bfcc-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Tuesday",,,,,,,,,,,,"7789",,,,,,,,,,,,,,,,,,,
"654a6078-977f-11e1-8993-905e29aff6c1","true","Finding","N/A","Tumour",,,,,,,,,,,"clinical finding of an abnormal lump or mass on or in the body",,,,,,,,,,,,,,,,,,,,
"6566d064-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Tumour prognosis for KS",,,,,,,,,,,"Tumour prognosis for AIDS-related Kaposi's sarcoma","3615",,,,,,,,,,,,,,,,,,,
"6566d78a-977f-11e1-8993-905e29aff6c1",,"ConvSet","N/A","Tumour-immune system-systemic ililness staging system construct","TIS staging system","TIS staging system",,,,,,,,,"Tumour-immune system-systemic illness (TIS) staging system for AIDS-related Kaposi's sarcoma and prognosis","3622",,,,,,,,,,,,,,,,,,,
"656f69d6-977f-11e1-8993-905e29aff6c1","true","Test","Numeric","Turbo",,,,,,,,,,,"none",,,,,,,,,,,,,,,,,,"false",,
"6565a45a-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Twenty five milligrams","25mg","25mg",,,,,,,,,"General size of a pill.","3414",,,,,,,,,,,,,,,,,,,
"6563fd26-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Twice a day (bd)","BD","BD","Two per day",,,,,,,,"Prescribed frequency for a medication. Two doses a day.","3322",,,,,,,,,,,,,,,,,,,
"65640032-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Twice a month",,,,,,,,,,,"Prescribed frequency of medication. Two doses per month.","3325",,,,,,,,,,,,,,,,,,,
"160860AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA",,"Frequency","N/A","Twice daily after meals (BIDPC)","BIDPC","BIDPC","Twice per day after meals","Twice a day after meals",,,,,,,,,,,,,"160860","422231003",,,,,,,,,,,,,
"160859AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA",,"Frequency","N/A","Twice daily before meals (BIDAC)","BIDAC","BIDAC","Twice a day before meals","Twice per day before meals",,,,,,,,,,,,,"160859","422231003",,,,,,,,,,,,,
"160861AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA",,"Frequency","N/A","Twice daily with meals (BIDWM)","BIDWM","BIDWM","Twice per day with meals","Twice a day with meals",,,,,,,,,,,,,"160861","421589008",,,,,,,,,,,,,
"6560172e-977f-11e1-8993-905e29aff6c1",,"MedSet","N/A","Two days",,,,,,,,,,,,"2626",,,,,,,,,,,,,,,,,,,
"65584698-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Two doses",,,,,,,,,,,"Two doses of a substance.","1183",,,,,,,,,,,,,,,,,,,
"6565a770-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Two milligrams","2mg","2mg",,,,,,,,,"General size of a pill.","3417",,,,,,,,,,,,,,,,,,,
"6563a894-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Two or more","2+","2+",,,,,,,,,"General measure of frequency ","3259",,,,,,,,,,,,,,,,,,,
"654b2760-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","Tympanic membrane dull",,,"TM dull",,,,,,,,"Loss of translucency of tympanic membrane.","950",,,,,,,,,,,,,,,,,,,
"654b253a-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","Tympanic membrane injected",,,"TM injected",,,,,,,,"Redness of tympanic membrane.","948",,,,,,,,,,,,,,,,,,,
"654b2652-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","Tympanic membrane sclerosis",,,"TM sclerosis",,,,,,,,"Scarring of tympanic membrane.","949",,,,,,,,,,,,,,,,,,,
"65714206-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Type 1 diabetes",,,,,,,,,,,"An autoimmune disease that results in destruction of insulin-producing beta cells of the pancreas.","6409","49",,,,,,,,,,,,,,,,,,
"65714314-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Type 2 diabetes",,,,,,,,,,,"A disorder that is characterized by high blood glucose in the context of insulin resistance and relative insulin deficiency.","6410","49",,,,,,,,,,,,,,,,,,
"657d2530-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Type of Abortion",,,,,,,,,,,,"8359",,,,,,,,,,,,,,,,,,,
"65641194-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Type of alcohol",,,,,,,,,,,"Location of where alcohol was produced. ","3342",,,,,,,,,,,,,,,,,,,
"6a19d9ea-e755-11e7-80c1-9a214cf093ae",,"Finding","Coded","Type of cancer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65732aee-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Type of cardiac problem","Type","Type",,,,,,,,,"TYPE OF CARDIAC PROBLEM","6773",,,,,,,,,,,,,,,,,,,
"65714418-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Type of diabetes",,,,,,,,,,,"The type of diabetes presented by a patient","6411",,,,,,,,,,,,,,,,,,,
"7f5c591e-8b74-4fa9-8bbf-f4154a0d92d3",,"Question","Coded","Type of Feed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38725750-df54-477a-a9b0-42527f94b709",,"ConvSet","N/A","Type of Feed Set",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"07f1ce88-dd02-47ff-8f0c-b39fc8616345",,"Misc","Coded","Type of house floor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7ee0bf27-9473-48d0-b9e5-cdfe67d34ab2",,"Misc","Coded","Type of house roof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c7bd3d9-096f-4f33-9781-2b3a23fee8ed",,"Misc","Coded","Type of house walls",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65731540-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Type of insulin",,,,,,,,,,,"The type of insulin a patient is taking","6752",,,,,,,,,,,,,,,,,,,
"657ce8cc-977f-11e1-8993-905e29aff6c1",,"Symptom","N/A","Type of message",,,,,,,,,,,"Type of message","8317",,,,,,,,,,,,,,,,,,,
"657cea7a-977f-11e1-8993-905e29aff6c1",,"Symptom","N/A","Type of message content",,,,,,,,,,,"Type of message content","8318",,,,,,,,,,,,,,,,,,,
"65626844-977f-11e1-8993-905e29aff6c1",,"Misc","Coded","Type of organism",,,,,,,,,,,"Type of organism found in a TB DST test","3024",,,,,,,,,,,,,,,,,,,
"65626196-977f-11e1-8993-905e29aff6c1",,"Misc","Text","Type of organism non-coded",,,,,,,,,,,"Used to describe a non-coded type of organism identified in a TB DST or culture","3020",,,,,,,,,,,,,,,,,,,
"6563ccfc-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Type of patient",,,,,,,,,,,"General categorization of patient","3289",,,,,,,,,,,,,,,,,,,
"6568bf82-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Type of pericardial effusion",,,,,,,,,,,"Classifies the type or severity of a pericardial effusion.","3994",,,,,,,,,,,,,,,,,,,
"65664fc2-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Type of referring clinic or hospital",,,"Patient referred by",,,,,,,,"Who was the new patient referred by?","3509",,,,,,,,,,,,,,,,,,,
"6562c208-977f-11e1-8993-905e29aff6c1",,"Question","Text","Type of support",,,,,,,,,,,"What kind of support for the patient? (vague)","3105",,,,,,,,,,,,,,,,,,,
"65640d7a-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Type of tobacco product","Tobacco product","Tobacco product",,,,,,,,,"Type of tobacco product used by patient.","3338",,,,,,,,,,,,,,,,,,,
"655f3cbe-977f-11e1-8993-905e29aff6c1",,"Question","Coded","Type of toilet",,,,,,,,,,,"More information about the toilet than the boolean ""Toilet""","2436",,,,,,,,,,,,,,,,,,,
"65463fca-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Typhoid fever",,,"Enteric fever",,,,,,,,"An acute, highly infectious disease caused by a bacillus (Salmonella typhi) transmitted chiefly by contaminated food or water and characterized by high fever, headache, coughing, intestinal hemorrhaging, and rose-colored spots on the skin.","141","40",,,,,,,,,,,,,,,,,,
"6547584c-977f-11e1-8993-905e29aff6c1","true","Test","Coded","UA",,,,,,,,,,,"test of urine for various components",,,,,,,,,,,,,,,,,,,,
"6546cdf0-977f-11e1-8993-905e29aff6c1","true","Diagnosis","N/A","Ulcer duodenal",,,,,,,,,,,"peptic ulcer  in the lining of the duodenum",,,,,,,,,,,,,,,,,,,,
"6546d23c-977f-11e1-8993-905e29aff6c1","true","Diagnosis","N/A","Ulcer gastric",,,,,,,,,,,"peptic ulcer  in the lining of the stomach",,,,,,,,,,,,,,,,,,,,
"6546d016-977f-11e1-8993-905e29aff6c1","true","Diagnosis","N/A","Ulcer peptic nos",,,,,,,,,,,"ulcer in the lining of the stomach or small intestine",,,,,,,,,,,,,,,,,,,,
"6567cadc-977f-11e1-8993-905e29aff6c1",,"Diagnosis","Coded","Ulcer, nos",,,"Ulcer",,,,,,,,,"3780","50",,,,,,,,,,,,,,,,,,
"6567cbea-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Ulcer, oral",,,,,,,,,,,"Open sore inside the mouth","3781","50",,,,,,,,,,,,,,,,,,
"6567ccee-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Ulcer, tropical",,,,,,,,,,,"Open sore usually on the lower leg, ankle, or foot found in warm and moist areas","3782","50",,,,,,,,,,,,,,,,,,
"6574269c-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Ulcerative colitis",,,,,,,,,,,"A form of colitis, a disease of the intestine, specifically the large intestine or colon, that includes characteristic ulcers, or open sores, in the colon. The main symptom of active disease is usually constant diarrhea mixed with blood, of gradual onset.","6945","50",,,,,,,,,,,,,,,,,,
"6548fa6c-977f-11e1-8993-905e29aff6c1","true","Finding","N/A","Ulcers",,,,,,,,,,,"varicose leg ulcers",,,,,,,,,,,,,,,,,,,,
"65768356-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Ulcers",,,,,,,,,,,,"7397",,"8",,,,,,,,,,,,,,,,,
