concept,member,sort weight,member type
Qech outpatient diagnosis list,Congenital heart disease,9095,q-and-a
Qech outpatient diagnosis list,Cretinism,9096,q-and-a
Qech outpatient diagnosis list,Malaria cerebral,9097,q-and-a
Qech outpatient diagnosis list,Malaria severe anaemia,9098,q-and-a
Qech outpatient diagnosis list,Cryptococcal meningitis,9099,q-and-a
Qech outpatient diagnosis list,Intestinal schistosomiasis,9100,q-and-a
Qech outpatient diagnosis list,Infective endocarditis,9101,q-and-a
Qech outpatient diagnosis list,Heamolytic uraemic syndrome,9102,q-and-a
Qech outpatient diagnosis list,Symptomatic lymphoid interstitial pneumonia,9103,q-and-a
Qech outpatient diagnosis list,Hookworm,9104,q-and-a
Qech outpatient diagnosis list,Giardiasis,9105,q-and-a
Qech outpatient diagnosis list,"Severe malaria, seizures",9106,q-and-a
Qech outpatient diagnosis list,Foreign body inhalation,9107,q-and-a
Qech outpatient diagnosis list,Malaria uncomplicated,9108,q-and-a
Qech outpatient diagnosis list,Glomerulonephritis,9109,q-and-a
Qech outpatient diagnosis list,Croup,9110,q-and-a
Qech outpatient diagnosis list,Juvenile rheumatoid arthritis,9111,q-and-a
Qech outpatient diagnosis list,Kwashiorkor,9112,q-and-a
Qech outpatient diagnosis list,Neonatal sepsis,9113,q-and-a
Qech outpatient diagnosis list,Marasmus,9114,q-and-a
Qech outpatient diagnosis list,Nephrotic syndrome,9115,q-and-a
Qech outpatient diagnosis list,Osteomyelitis,9116,q-and-a
Qech outpatient diagnosis list,Mumps,9117,q-and-a
Qech outpatient diagnosis list,Marasmic kwashiokor malnutrition,9118,q-and-a
Qech outpatient diagnosis list,Myocarditis,9119,q-and-a
Qech outpatient diagnosis list,Pleural effusion and empyema,9120,q-and-a
Qech outpatient diagnosis list,Pneumocystis pneumonia,9121,q-and-a
Qech outpatient diagnosis list,Pericardial effusion,9122,q-and-a
Qech outpatient diagnosis list,Other bites,9123,q-and-a
Qech outpatient diagnosis list,Acute abdomen surgical problem,9124,q-and-a
Qech outpatient diagnosis list,Paraffin poisoning,9125,q-and-a
Qech outpatient diagnosis list,Meningitis tuberculous,9126,q-and-a
Qech outpatient diagnosis list,Head injury,9127,q-and-a
Qech outpatient diagnosis list,Other opportunistic infections - specify,9128,q-and-a
Qech outpatient diagnosis list,Other eye infections,9129,q-and-a
Qech outpatient diagnosis list,Bronchopneumonia,9130,q-and-a
Qech outpatient diagnosis list,Bacterial skin infection,9131,q-and-a
Qech outpatient diagnosis list,Other surgical problems - specify,9132,q-and-a
Qech outpatient diagnosis list,Urinary schistosomiasis,9133,q-and-a
Qech outpatient diagnosis list,Organophosphate poisoning,9134,q-and-a
Qech outpatient diagnosis list,Poliomyelitis,9135,q-and-a
Qech outpatient diagnosis list,"Pneumonia, lobar",9136,q-and-a
Qech outpatient diagnosis list,Soft tissue injury,9137,q-and-a
Qech outpatient diagnosis list,Abdorminal tuberculosis,9138,q-and-a
Qech outpatient diagnosis list,Retinoblastoma,9139,q-and-a
Qech outpatient diagnosis list,"Bite, dog",9140,q-and-a
Qech outpatient diagnosis list,Karposi's sarcoma,9141,q-and-a
Qech outpatient diagnosis list,Aspiration pneumonia,9142,q-and-a
Qech outpatient diagnosis list,Renal failure,9143,q-and-a
Qech outpatient diagnosis list,Wilms tumour,9144,q-and-a
Qech outpatient diagnosis list,Rubella,9145,q-and-a
Qech outpatient diagnosis list,Atypical pneumonia,9146,q-and-a
Qech outpatient diagnosis list,Dermatophytosis,9147,q-and-a
Qech outpatient diagnosis list,Septic athritis,9148,q-and-a
Qech outpatient diagnosis list,Miliary tuberculosis,9149,q-and-a
Qech outpatient diagnosis list,Pulmonary tuberculosis,9150,q-and-a
Qech outpatient diagnosis list,Rheumatic fever,9151,q-and-a
Qech outpatient diagnosis list,Strongyloides,9152,q-and-a
Qech outpatient diagnosis list,TB spine,9153,q-and-a
Qech outpatient diagnosis list,Retropharyngeal abscess,9154,q-and-a
Qech outpatient diagnosis list,PGL,9155,q-and-a
Qech outpatient diagnosis list,Burn,9156,q-and-a
Qech outpatient diagnosis list,Trypanosomiasis,9157,q-and-a
Qech outpatient diagnosis list,Eczema,9158,q-and-a
Qech outpatient diagnosis list,Leukaemia,9159,q-and-a
Qech outpatient diagnosis list,Syphilis,9160,q-and-a
Qech outpatient diagnosis list,Paraplegia,9161,q-and-a
Qech outpatient diagnosis list,TB of bone,9162,q-and-a
Qech outpatient diagnosis list,Congenital malformation,9163,q-and-a
Qech outpatient diagnosis list,Reye syndrome,9164,q-and-a
Qech outpatient diagnosis list,Disseminated tuberculosis,9165,q-and-a
Qech outpatient diagnosis list,Snake bite,9166,q-and-a
Qech outpatient diagnosis list,Roundworm,9167,q-and-a
Qech outpatient diagnosis list,Iron poisoning,9168,q-and-a
Qech outpatient diagnosis list,Bee stings,9169,q-and-a
Qech outpatient diagnosis list,Sickle cell disease,9170,q-and-a
Qech outpatient diagnosis list,Urinary tract infection,9171,q-and-a
Qech outpatient diagnosis list,Viral skin infection,9172,q-and-a
Qech outpatient diagnosis list,Pericardial tuberculosis,9173,q-and-a
Qech outpatient diagnosis list,Burkitts lymphoma,9174,q-and-a
Qualitative time,In the morning (QAM),1,q-and-a
Qualitative time,In the evening (QPM),2,q-and-a
Rapid Antibody Testing Result,Indeterminate,9791,q-and-a
Rapid Antibody Testing Result,Negative,9792,q-and-a
Rapid Antibody Testing Result,Positive,9793,q-and-a
Rapid Antibody Testing Result 2,Indeterminate,9794,q-and-a
Rapid Antibody Testing Result 2,Negative,9795,q-and-a
Rapid Antibody Testing Result 2,Positive,9796,q-and-a
Rapid Antibody Testing Result 3,Indeterminate,9797,q-and-a
Rapid Antibody Testing Result 3,Negative,9798,q-and-a
Rapid Antibody Testing Result 3,Positive,9799,q-and-a
Rapid diagnostic test result,Negative,9665,q-and-a
Rapid diagnostic test result,Positive,9666,q-and-a
Rapid plasmin reagent,Non-reactive,1161,q-and-a
Rapid plasmin reagent,Reactive,1162,q-and-a
Rapid Testing,Yes,1,q-and-a
Rapid Testing,No,2,q-and-a
Rate your HIV knowledge,Very low,1,q-and-a
Rate your HIV knowledge,low,2,q-and-a
Rate your HIV knowledge,High,3,q-and-a
Rate your HIV knowledge,No Response,4,q-and-a
RDT or blood smear positive for malaria,No,8901,q-and-a
RDT or blood smear positive for malaria,Yes,8902,q-and-a
Reason antiretrovirals changed or stopped,Regimen failure,581,q-and-a
Reason antiretrovirals changed or stopped,"Toxicity, drug",582,q-and-a
Reason antiretrovirals changed or stopped,Completed total PMTCT,583,q-and-a
Reason antiretrovirals changed or stopped,Other non-coded,584,q-and-a
Reason antiretrovirals changed or stopped,Inpatient hospitalization,1431,q-and-a
Reason antiretrovirals changed or stopped,Side effects of treatment,1433,q-and-a
Reason antiretrovirals changed or stopped,Patient pregnant,1434,q-and-a
Reason antiretrovirals changed or stopped,Planned RX interruption,1435,q-and-a
Reason antiretrovirals changed or stopped,Poor adherence,1437,q-and-a
Reason antiretrovirals changed or stopped,Other patient decision,1438,q-and-a
Reason antiretrovirals changed or stopped,Inability to pay,1442,q-and-a
Reason antiretrovirals changed or stopped,z_deprecated Treatment never started - patient refused,1523,q-and-a
Reason antiretrovirals changed or stopped,z_deprecated Treatment stopped - patient refused,1524,q-and-a
Reason antiretrovirals changed or stopped,Patient starting tuberculosis treatment,3158,q-and-a
Reason antiretrovirals changed or stopped,Tuberculosis treatment completed,3159,q-and-a
Reason antiretrovirals changed or stopped,Unknown,3177,q-and-a
Reason antiretrovirals changed or stopped,Drug out of stock,3649,q-and-a
Reason antiretrovirals changed or stopped,Change formulation,4302,q-and-a
Reason antiretrovirals started,Treatment,579,q-and-a
Reason antiretrovirals started,Total maternal to child transmission prophylaxis,580,q-and-a
Reason antiretrovirals started,Transfer in,3199,q-and-a
Reason antiretrovirals started,Pulmonary tuberculosis,3201,q-and-a
Reason antiretrovirals started,Kaposis sarcoma,3202,q-and-a
Reason antiretrovirals started,CD4 count less than 250,3203,q-and-a
Reason antiretrovirals started,Extrapulmonary tuberculosis (EPTB),3204,q-and-a
Reason antiretrovirals started,WHO stage 4,3773,q-and-a
Reason antiretrovirals started,WHO stage 3,3774,q-and-a
Reason antiretrovirals substitute or switch (first line only),Drug out of stock,1443,q-and-a
Reason antiretrovirals substitute or switch (first line only),New tuberculosis diagnosis,1444,q-and-a
Reason antiretrovirals substitute or switch (first line only),"Toxicity, drug",1445,q-and-a
Reason antiretrovirals substitute or switch (first line only),Other non-coded,1446,q-and-a
Reason antiretrovirals substitute or switch (first line only),New drug available,1447,q-and-a
Reason antiretrovirals substitute or switch (first line only),Side effects of treatment,1448,q-and-a
Reason antiretrovirals substitute or switch (first line only),Risk of pregnancy,1449,q-and-a
Reason antiretrovirals substitute or switch (first line only),655860f6-977f-11e1-8993-905e29aff6c1,3258,q-and-a
Reason antiretrovirals substitute or switch (first line only),Transfer in,3259,q-and-a
Reason antiretrovirals substitute or switch (first line only),CD4 count less than 250,3260,q-and-a
Reason antiretrovirals substitute or switch (first line only),Extrapulmonary tuberculosis (EPTB),3261,q-and-a
Reason antiretrovirals substitute or switch (first line only),65585fde-977f-11e1-8993-905e29aff6c1,3262,q-and-a
Reason antiretrovirals substitute or switch (first line only),Pulmonary tuberculosis,3263,q-and-a
Reason diabetes case was reffered,Hyperglycemic hyperosmolar nonketotic coma,8365,q-and-a
Reason diabetes case was reffered,Diabetic ketoacidosis,8366,q-and-a
Reason diabetes case was reffered,Complications,8367,q-and-a
Reason diabetes case was reffered,Other,8368,q-and-a
Reason enrolled in food program,Patient in malnutrition program,5209,q-and-a
Reason enrolled in food program,Patient in tuberculosis treatment,5210,q-and-a
Reason enrolled in food program,Patient has body mass index less than 18.5,5211,q-and-a
Reason enrolled in food program,Clinician recommended patient for program,5212,q-and-a
Reason enrolled in food program,Patient in HIV treatment,5213,q-and-a
Reason for antiretroviral switch to second-line drugs only,Regimen failure,1450,q-and-a
Reason for antiretroviral switch to second-line drugs only,Immunologic failure,1451,q-and-a
Reason for antiretroviral switch to second-line drugs only,Virologic failure,1452,q-and-a
Reason for antiretroviral switch to second-line drugs only,655860f6-977f-11e1-8993-905e29aff6c1,3264,q-and-a
Reason for antiretroviral switch to second-line drugs only,Transfer in,3265,q-and-a
Reason for antiretroviral switch to second-line drugs only,65585fde-977f-11e1-8993-905e29aff6c1,3266,q-and-a
Reason for antiretroviral switch to second-line drugs only,Pulmonary tuberculosis,3267,q-and-a
Reason for antiretroviral switch to second-line drugs only,CD4 count less than 250,3268,q-and-a
Reason for antiretroviral switch to second-line drugs only,Extrapulmonary tuberculosis (EPTB),3269,q-and-a
Reason for antiretroviral switch to second-line drugs only,Clinical treatment failure,3616,q-and-a
Reason for ART eligibility,WHO stage IV peds,9203,q-and-a
Reason for ART eligibility,WHO stage III adult and peds,9205,q-and-a
Reason for ART eligibility,Lymphocyte count below threshold with who stage 2,9206,q-and-a
Reason for ART eligibility,WHO stage IV adult,9207,q-and-a
Reason for ART eligibility,WHO stage IV adult and peds,9208,q-and-a
Reason for ART eligibility,WHO stage III adult,9209,q-and-a
Reason for ART eligibility,WHO stage III peds,9210,q-and-a
Reason for ART eligibility,Presumed severe HIV criteria in infants,9211,q-and-a
Reason for ART eligibility,Unknown,9328,q-and-a
Reason for ART eligibility,CD4 count less than 750,9577,q-and-a
Reason for ART eligibility,CD4 count less than or equal to 750,9907,q-and-a
Reason for ART eligibility,CD4 count less than or equal to 350,9908,q-and-a
Reason for exiting care,Patient died,1520,q-and-a
Reason for laboratory examination,Follow-up,3131,q-and-a
Reason for laboratory examination,Diagnostic laboratory examination,3132,q-and-a
Reason for no result,Contaminated,1,q-and-a
Reason for no result,Insufficiant sample,2,q-and-a
Reason for no result,Equipment failure,3,q-and-a
Reason for no result,Technical problem at laboratory,4,q-and-a
Reason for no result,Result missing,5,q-and-a
Reason for no result,Blood sample coagulated,6,q-and-a
Reason for no result,Inappropriate sample container used,7,q-and-a
Reason for no result,Supplies not available,8,q-and-a
Reason for no result,Other non-coded,9,q-and-a
Reason for no sample,Unable to draw blood,1,q-and-a
Reason for no sample,Patient refused,2,q-and-a
Reason for no sample,No supplies,3,q-and-a
Reason for no sample,Needs counseling,4,q-and-a
Reason for no sample,Unable to produce sputum,5,q-and-a
Reason for no sample,Suspect non-pulmonary TB,6,q-and-a
Reason for no sample,"Material, supply, or equipment unavailable",7,q-and-a
Reason for not attending school,No supplies,1998,q-and-a
Reason for not attending school,Too ill,1999,q-and-a
Reason for not attending school,Other non-coded,2000,q-and-a
Reason for not attending school,Not enough money to pay,2001,q-and-a
Reason for poor adherence to antiretroviral therapy,Alcohol problem,1453,q-and-a
Reason for poor adherence to antiretroviral therapy,Drug shared with others,1454,q-and-a
Reason for poor adherence to antiretroviral therapy,Drug out of stock,1455,q-and-a
Reason for poor adherence to antiretroviral therapy,Delivery/travel problems,1456,q-and-a
Reason for poor adherence to antiretroviral therapy,Other non-coded,1457,q-and-a
Reason for poor adherence to antiretroviral therapy,Side effects of treatment,1458,q-and-a
Reason for poor adherence to antiretroviral therapy,Stigma,1459,q-and-a
Reason for poor adherence to antiretroviral therapy,Forgot,1460,q-and-a
Reason for poor adherence to antiretroviral therapy,Drug lost or used up,1461,q-and-a
Reason for poor adherence to antiretroviral therapy,Inability to pay,1462,q-and-a
Reason for poor adherence to antiretroviral therapy,Too ill,1463,q-and-a
Reason for poor adherence to antiretroviral therapy,Depression,1464,q-and-a
Reason for poor adherence to antiretroviral therapy,Health improved,1465,q-and-a
Reason for prophylaxis stop,Treatment complete,1439,q-and-a
Reason for prophylaxis stop,CD4 improved,1440,q-and-a
Reason for prophylaxis stop,Side effects of treatment,1441,q-and-a
Reason for staying with single parent,Parents divorced,1,q-and-a
Reason for staying with single parent,Parents died,2,q-and-a
Reason for staying with single parent,Other non-coded,3,q-and-a
Reason for testing (coded),Routine,1,q-and-a
Reason for testing (coded),Confirmed,2,q-and-a
Reason for testing (coded),Target,3,q-and-a
Reason for testing (coded),Exposure to HIV,4,q-and-a
Reason for testing (coded),Presumed,5,q-and-a
Reason for testing (coded),Unknown,6,q-and-a
Reason for visit,Pharmacy visit,5572,q-and-a
Reason for visit,Regular followup visit,5573,q-and-a
Reason for visit,Emergency visit,5574,q-and-a
Reason for visit,Return visit type,5575,q-and-a
Reason for visit,Outpatient consultation,5576,q-and-a
Reason for visit,PMTCT visit,5589,q-and-a
Reason for visit,EID visit,5590,q-and-a
Reason for visit,ART visit,5591,q-and-a
Reason for visit,Pre-ART visit,5592,q-and-a
Reason for visit,Postnatal visit,5593,q-and-a
Reason for visit,TB visit,5594,q-and-a
Reason for visit,KS visit,5595,q-and-a
Reason for visit,ANC visit,5596,q-and-a
Reason order stopped,Treatment complete,1527,q-and-a
Reason order stopped,Patient weight change,1529,q-and-a
Reason order stopped,Patient cured,1530,q-and-a
Reason order stopped,Treatment phase complete,1531,q-and-a
Reason order stopped,Patient had side effects,1532,q-and-a
Reason order stopped,Other non-coded,1533,q-and-a
Reason order stopped,Patient no longer pregnant,1534,q-and-a
Reason order stopped,Patient became pregnant,1535,q-and-a
Reason order stopped,Drug given in error,1536,q-and-a
Reason order stopped,Drug unavailable,1537,q-and-a
Reason order stopped,z_deprecated Treatment stopped - patient refused,1538,q-and-a
Reason order stopped,Regimen failure,1542,q-and-a
Reason order stopped,Patient transferred out,1543,q-and-a
Reason order stopped,Patient defaulted,1544,q-and-a
Reason order stopped,Patient died,1545,q-and-a
Reason order stopped,Patient starting tuberculosis treatment,3160,q-and-a
Reason order stopped,Tuberculosis treatment completed,3161,q-and-a
Reason order stopped,Treatment guidelines changed,4308,q-and-a
Reason order stopped,Change of dosage,5577,q-and-a
Reason order stopped,Drug stopped in error,5578,q-and-a
Reason order stopped,Drug replaced by another in same class,5579,q-and-a
Reason patient started ARVs for prophylaxis,Sexual assault,1056,q-and-a
Reason patient started ARVs for prophylaxis,Sexual contact with HIV positive partner,1057,q-and-a
Reason patient started ARVs for prophylaxis,Exposure to blood or blood products,1058,q-and-a
Reason patient started ARVs for prophylaxis,No,3620,q-and-a
Reason PCP prophylaxis stopped,CD4 count greater than 200,595,q-and-a
Reason PCP prophylaxis stopped,"Toxicity, drug",596,q-and-a
Reason PCP prophylaxis stopped,Other non-coded,597,q-and-a
Reason tuberculosis prophylaxis stopped,Completed,602,q-and-a
Reason tuberculosis prophylaxis stopped,"Toxicity, drug",603,q-and-a
Reason tuberculosis prophylaxis stopped,Tuberculosis,604,q-and-a
Reason tuberculosis prophylaxis stopped,Other non-coded,605,q-and-a
Reason tuberculosis treatment changed or stopped,"Toxicity, drug",612,q-and-a
Reason tuberculosis treatment changed or stopped,Other non-coded,613,q-and-a
Reason tuberculosis treatment changed or stopped,Defaulted - TB,1380,q-and-a
Reason tuberculosis treatment changed or stopped,Regimen failure,1381,q-and-a
